,Emp_ID,Age,Gender,City,Education_Level,Salary,Designation,Total Business Value,Quarterly Rating,Target
1717,2020,33,1,22,0,58131,3,0,1,1
1718,2021,25,1,17,2,33239,1,1126490,4,1
1719,2022,31,1,15,1,47050,3,0,1,1
1720,2023,38,0,27,1,37709,2,0,1,1
1721,2024,33,1,12,2,21746,1,310260,1,1
1722,2025,29,1,23,1,42234,1,0,1,1
1723,2026,31,0,18,2,36096,1,0,1,1
1724,2027,36,0,27,0,130245,4,1199590,2,0
1725,2028,41,0,19,2,46269,2,356880,3,0
1726,2030,32,0,13,1,42779,2,0,1,0
1727,2031,26,1,23,1,48890,2,0,1,1
1728,2032,29,1,26,1,85677,3,746720,2,0
1729,2033,29,1,13,2,51303,1,0,1,1
1730,2034,27,0,1,2,74087,2,0,1,1
1731,2035,43,1,25,1,66031,2,0,1,1
1732,2036,28,0,13,1,72393,2,0,1,1
1733,2037,31,1,23,1,50370,3,0,1,1
1734,2038,23,0,26,0,17687,1,0,1,1
1735,2039,36,0,24,2,74434,2,0,1,0
1736,2040,25,1,6,0,20590,1,0,1,1
1737,2041,34,1,14,2,46083,2,0,1,1
1738,2043,36,1,1,1,94212,3,1286400,3,0
1739,2044,34,1,12,1,38619,2,0,1,1
1740,2045,25,1,28,0,84806,3,0,1,1
1741,2047,36,1,21,2,70252,3,224860,1,1
1742,2049,41,0,15,0,100888,3,0,2,1
1743,2050,35,1,21,2,92796,2,2811970,4,0
1744,2052,36,1,9,2,73177,2,526050,3,0
1745,2053,31,0,16,2,46979,3,-305900,1,1
1746,2054,27,1,20,1,56814,2,0,1,1
1747,2055,33,1,1,1,42260,3,598870,2,0
1748,2056,30,1,15,1,100412,3,0,1,1
1749,2057,32,0,19,0,40198,2,0,1,1
1750,2058,34,0,27,2,57449,1,402330,2,0
1751,2059,37,0,12,0,67669,2,0,1,1
1752,2060,30,1,5,2,62011,2,0,1,0
1753,2061,42,0,6,0,57975,2,0,1,1
1754,2062,27,1,1,2,92401,2,102520,1,1
1755,2063,33,1,9,2,55473,2,0,1,1
1756,2064,27,1,24,2,78564,2,0,1,1
1757,2065,36,0,2,1,44146,2,0,1,1
1758,2066,37,0,21,2,63181,2,0,1,1
1759,2067,27,0,17,2,21792,1,0,1,1
1760,2068,37,1,2,0,39750,1,0,1,1
1761,2069,42,0,15,1,30999,1,0,1,1
1762,2070,32,1,25,1,82773,4,764900,2,0
1763,2071,34,0,22,0,80535,2,993480,4,1
1764,2073,21,1,19,1,42380,1,155200,2,1
1765,2074,25,1,9,0,47487,2,0,1,1
1766,2076,40,0,6,2,90200,2,465630,2,0
1767,2078,35,0,3,1,83028,3,2539640,4,0
1768,2082,29,1,16,2,65726,2,0,1,0
1769,2083,37,0,8,2,46515,1,0,1,1
1770,2084,26,0,8,2,42405,2,0,1,1
1771,2085,30,0,14,2,50787,1,0,1,1
1772,2086,45,1,28,1,29915,1,0,1,1
1773,2087,52,1,16,2,102597,3,1668400,4,0
1774,2088,32,0,28,0,45264,1,0,1,0
1775,2089,33,1,21,1,38201,3,234280,2,0
1776,2090,32,1,6,2,74873,2,152890,1,0
1777,2091,40,1,16,0,22556,1,0,1,1
1778,2092,34,1,11,0,66035,3,245250,2,1
1779,2093,31,1,10,2,58872,2,0,1,1
1780,2094,28,1,6,0,26053,1,0,1,1
1781,2095,34,1,18,0,48829,1,0,1,1
1782,2096,35,1,5,0,71129,2,510240,2,0
1783,2097,36,1,17,1,70496,3,0,1,0
1784,2098,44,1,13,2,139882,5,0,1,1
1785,2100,42,1,28,0,65632,2,2549140,4,1
1786,2101,30,1,8,2,90421,3,0,1,1
1787,2102,44,1,11,2,117708,4,0,1,1
1788,2103,37,1,1,1,64855,2,0,1,1
1789,2104,41,0,26,1,79523,3,1199130,4,0
1790,2105,33,1,13,0,33442,1,0,1,1
1791,2106,32,0,11,1,21252,1,0,2,1
1792,2108,32,0,7,2,59928,1,0,1,1
1793,2109,31,1,26,2,72478,2,527950,2,0
1794,2110,38,1,10,1,131847,5,719650,1,0
1795,2113,32,0,6,0,38992,1,0,1,1
1796,2114,41,0,10,1,105686,4,23550000,4,0
1797,2115,30,1,28,2,69166,2,0,1,1
1798,2116,52,0,14,1,40592,1,0,1,1
1799,2117,37,1,23,2,41591,2,0,1,1
1800,2118,27,1,1,2,47752,2,963780,3,1
1801,2120,31,0,23,0,19052,1,0,1,1
1802,2121,26,0,14,2,31743,1,0,1,1
1803,2122,34,1,11,1,61065,3,0,1,1
1804,2123,46,0,22,1,42604,2,0,1,1
1805,2124,23,1,4,0,68936,2,0,1,1
1806,2125,41,0,16,0,39560,1,0,1,1
1807,2126,35,0,20,2,44707,2,0,1,1
1808,2127,34,0,3,2,86291,2,0,1,1
1809,2128,37,1,20,0,21270,1,0,1,1
1810,2129,34,0,8,2,59930,2,0,1,1
1811,2130,34,1,12,2,40948,2,250010,1,1
1812,2131,30,1,13,0,45665,2,0,1,1
1813,2132,31,0,13,0,70778,2,405620,1,0
1814,2133,28,1,14,0,74781,3,0,1,1
1815,2134,40,1,21,1,116006,5,725770,1,0
1816,2135,43,0,16,1,47426,3,0,1,0
1817,2137,35,0,18,2,61050,2,499820,3,0
1818,2138,29,1,27,0,43989,1,0,1,1
1819,2139,26,1,23,2,95969,2,250370,3,0
1820,2140,32,1,10,0,50778,3,0,1,0
1821,2141,28,1,7,2,49533,3,0,1,1
1822,2142,45,0,18,2,41723,1,150350,1,1
1823,2143,26,1,21,1,42844,2,0,1,1
1824,2144,36,0,28,2,42166,2,0,1,1
1825,2145,32,1,23,0,44012,2,0,1,1
1826,2146,27,1,25,0,59352,2,0,1,1
1827,2148,32,0,8,2,69678,3,1000000,2,0
1828,2151,32,1,5,1,52035,2,0,1,1
1829,2152,28,0,14,2,27194,1,0,1,1
1830,2153,30,0,2,0,80499,2,201770,1,0
1831,2154,41,1,17,2,153766,5,0,1,1
1832,2155,36,1,21,2,42772,1,0,1,1
1833,2156,34,0,24,2,82046,2,0,1,1
1834,2157,36,0,1,1,46480,2,0,1,1
1835,2159,35,0,21,0,42813,1,0,1,1
1836,2160,37,0,27,2,66650,2,300000,2,0
1837,2161,39,1,10,0,32871,3,-596570,1,1
1838,2162,38,1,15,0,31809,1,0,1,1
1839,2163,32,1,2,0,55700,1,0,1,1
1840,2164,23,1,6,0,35943,1,0,1,1
1841,2165,37,0,15,1,45604,1,0,1,1
1842,2166,43,1,21,2,31780,1,736480,3,0
1843,2167,39,1,0,0,70714,2,1374470,3,1
1844,2168,40,1,17,0,50801,1,350160,2,1
1845,2169,28,0,26,1,133579,3,0,1,0
1846,2170,30,1,5,2,52196,1,0,1,1
1847,2171,35,1,8,1,55777,3,0,1,1
1848,2172,27,1,28,1,53105,2,0,1,1
1849,2173,43,1,17,0,64370,3,0,1,1
1850,2174,41,1,12,1,19371,1,150250,2,1
1851,2175,41,1,21,2,101223,4,0,1,1
1852,2176,30,1,17,0,50029,1,0,1,1
1853,2178,33,0,2,0,69971,2,506060,3,0
1854,2179,32,0,14,0,59105,2,1047870,3,0
1855,2180,39,1,14,1,11889,1,0,1,1
1856,2181,35,0,16,0,47440,2,0,1,1
1857,2182,24,0,22,1,40437,1,0,1,1
1858,2183,40,0,1,0,29450,3,0,1,1
1859,2186,30,0,27,2,70246,2,0,2,1
1860,2187,31,1,12,1,25510,1,0,1,1
1861,2188,42,0,2,1,94440,4,193220,1,0
1862,2189,44,0,28,0,145116,4,1032890,2,0
1863,2190,28,1,26,0,62955,2,0,1,1
1864,2191,29,1,18,0,30960,1,150040,1,0
1865,2192,39,1,10,0,106428,3,0,1,1
1866,2193,36,1,21,2,84266,3,834890,2,0
1867,2194,36,0,12,1,90033,4,1376040,2,1
1868,2195,32,1,22,1,27262,2,0,1,1
1869,2196,36,1,17,0,116383,4,2000000,1,0
1870,2197,49,0,8,0,82179,2,0,1,1
1871,2198,48,0,5,1,82691,3,1896320,4,0
1872,2199,27,1,24,2,93170,3,1581010,3,0
1873,2200,35,1,6,0,69756,3,1575510,3,0
1874,2201,32,0,10,0,54631,2,0,1,1
1875,2202,30,1,8,1,33986,2,156960,1,0
1876,2203,31,1,26,0,59650,2,0,1,1
1877,2204,29,0,23,2,61879,1,0,2,1
1878,2205,31,0,27,0,31210,2,781480,3,0
1879,2206,25,1,24,0,33391,1,0,1,1
1880,2207,34,1,11,1,20010,1,0,1,1
1881,2208,24,1,25,2,117011,3,0,1,0
1882,2209,37,0,7,0,42339,2,0,1,1
1883,2210,39,1,18,0,112513,4,16979740,4,0
1884,2211,34,1,27,1,22556,1,0,1,1
1885,2214,33,1,12,1,90020,2,0,2,1
1886,2215,27,1,25,0,23801,1,0,1,1
1887,2216,31,1,7,2,52209,2,0,1,1
1888,2217,36,0,23,0,72778,3,463400,2,0
1889,2218,23,0,9,1,20984,1,0,1,1
1890,2219,33,1,17,0,110792,3,0,2,1
1891,2220,38,1,9,0,59077,2,0,1,1
1892,2221,33,1,10,1,62460,3,0,1,1
1893,2223,42,1,4,0,35442,1,768400,3,0
1894,2224,49,0,19,2,61291,1,568780,4,0
1895,2225,37,0,0,0,28216,1,241810,2,1
1896,2226,31,1,7,2,38152,2,239200,2,1
1897,2227,31,0,7,0,25357,1,-200000,1,1
1898,2228,55,0,19,1,79243,2,1287170,4,0
1899,2229,26,1,12,2,103305,3,0,1,1
1900,2230,35,1,7,2,65628,3,281160,1,0
1901,2231,34,0,19,1,78441,4,706990,2,1
1902,2232,26,0,2,0,73207,2,190920,2,1
1903,2233,37,1,27,0,79251,2,0,1,0
1904,2235,30,0,1,1,21935,1,0,1,1
1905,2236,49,0,22,1,53572,2,0,1,1
1906,2238,29,1,8,2,37067,2,0,1,1
1907,2239,46,0,19,0,94485,3,0,1,0
1908,2240,33,1,24,1,85965,3,0,3,1
1909,2241,36,1,24,0,50766,3,548650,2,0
1910,2242,35,1,22,1,70733,2,0,1,1
1911,2245,33,0,10,2,81348,2,0,1,1
1912,2246,28,0,11,2,43647,2,0,1,1
1913,2247,30,0,28,0,49336,1,0,1,1
1914,2248,41,0,3,2,68830,2,0,1,1
1915,2249,38,0,11,0,86246,3,0,1,1
1916,2250,26,1,18,0,41661,2,0,1,1
1917,2251,39,1,6,2,83604,3,485000,3,0
1918,2252,37,0,12,0,101423,3,0,1,1
1919,2253,40,1,2,0,57872,2,153870,2,1
1920,2254,23,0,23,0,54580,1,154400,1,0
1921,2255,40,1,17,1,133489,4,1864400,3,0
1922,2256,31,1,2,1,59644,2,548050,2,1
1923,2257,43,0,14,2,81933,2,2215110,4,0
1924,2258,36,0,5,1,138520,3,1390940,4,0
1925,2259,41,1,23,2,89192,3,642330,2,0
1926,2260,32,1,21,2,38919,2,0,1,0
1927,2261,25,0,16,0,22132,1,0,1,0
1928,2263,25,1,18,1,16216,1,0,1,1
1929,2264,34,0,6,0,73561,4,500000,1,1
1930,2265,28,0,19,0,62243,3,0,1,1
1931,2267,31,0,15,0,112722,4,0,1,1
1932,2268,44,1,16,1,91207,3,421760,1,0
1933,2269,33,1,27,2,46043,3,0,1,1
1934,2270,34,0,28,2,78164,3,0,1,1
1935,2271,38,1,11,1,55943,2,0,1,1
1936,2272,46,0,24,0,96185,3,5276180,4,0
1937,2273,32,1,17,2,66742,3,0,1,1
1938,2274,34,0,16,2,21154,1,0,1,1
1939,2276,33,1,21,2,54915,3,162240,2,0
1940,2277,29,0,17,0,83958,3,0,1,0
1941,2278,34,0,15,1,18291,1,447230,2,1
1942,2279,27,0,10,2,83632,2,371110,2,0
1943,2281,31,1,4,2,51261,2,0,1,1
1944,2282,31,0,24,2,67740,2,0,1,1
1945,2283,37,1,10,1,59764,2,1429870,4,0
1946,2284,31,1,3,1,49471,3,0,1,1
1947,2285,39,0,20,1,40142,2,0,1,1
1948,2286,34,0,21,0,30851,2,0,1,1
1949,2287,34,0,20,2,57624,2,0,1,1
1950,2288,31,1,12,1,40760,1,0,1,1
1951,2289,47,0,11,1,51339,2,897090,2,0
1952,2290,32,0,28,2,57541,2,0,1,0
1953,2291,30,0,11,0,62204,2,0,1,1
1954,2292,30,1,6,1,12895,1,0,1,1
1955,2294,24,0,0,1,25551,1,0,1,1
1956,2295,41,1,18,1,112934,3,0,1,1
1957,2296,25,1,2,1,14761,2,0,1,1
1958,2298,27,1,6,2,77301,3,0,1,0
1959,2299,42,0,24,1,129924,4,1591180,2,0
1960,2300,34,0,25,1,80980,2,0,1,1
1961,2302,36,1,5,0,21530,2,0,1,1
1962,2303,35,1,0,0,103102,2,295520,1,1
1963,2304,28,1,6,2,34461,3,0,1,1
1964,2306,31,0,19,0,40435,1,0,1,1
1965,2307,25,0,21,1,76455,1,0,1,0
1966,2308,47,1,13,1,49280,2,150110,2,0
1967,2309,36,0,28,1,60982,2,0,1,1
1968,2310,31,1,25,2,23566,1,0,1,1
1969,2311,33,1,12,0,59587,2,209480,1,0
1970,2313,32,0,9,0,21780,1,0,1,1
1971,2314,30,1,3,0,87351,4,1686890,2,0
1972,2315,34,0,23,2,103060,3,0,1,1
1973,2318,34,0,18,2,46851,2,490230,4,0
1974,2319,38,1,26,2,37900,2,0,1,1
1975,2320,29,1,20,2,23334,1,0,1,1
1976,2321,33,1,11,0,49659,1,0,1,1
1977,2322,31,0,3,1,38223,3,686720,3,0
1978,2323,25,0,15,1,18770,1,0,1,1
1979,2324,34,1,10,2,41798,1,0,1,1
1980,2326,33,0,17,1,71384,3,0,1,1
1981,2327,35,0,0,1,65040,1,0,1,1
1982,2329,33,0,1,1,35939,1,0,1,1
1983,2330,28,0,27,2,80818,2,-154360,1,1
1984,2331,23,0,11,0,54235,2,0,1,0
1985,2332,24,0,23,1,33981,1,0,1,1
1986,2333,41,1,26,1,59902,3,0,1,1
1987,2334,30,0,27,0,35595,1,400060,3,0
1988,2335,32,1,12,0,67490,2,0,1,1
1989,2336,44,1,25,2,39054,1,0,1,1
1990,2338,30,1,19,2,27774,2,0,1,1
1991,2339,34,1,1,2,39612,2,0,1,1
1992,2340,33,1,20,2,56687,2,0,1,1
1993,2342,33,0,28,0,47102,2,250000,1,1
1994,2343,25,0,11,2,89894,2,0,1,0
1995,2344,34,1,7,1,113197,3,778330,4,0
1996,2345,25,1,19,2,131168,3,0,2,0
1997,2346,36,1,25,1,71338,3,0,1,1
1998,2347,37,1,6,0,54695,3,391640,2,0
1999,2348,24,0,17,2,45009,1,0,1,0
2000,2350,38,1,9,2,23545,1,0,1,1
2001,2351,31,1,24,2,31124,1,0,1,1
2002,2354,32,1,9,1,92847,3,0,1,1
2003,2355,32,0,22,1,63315,2,0,3,1
2004,2356,40,1,20,0,59097,2,0,1,1
2005,2357,34,0,23,0,24378,1,0,1,0
2006,2358,40,1,23,1,33901,1,0,1,1
2007,2360,24,0,6,0,93751,3,0,1,0
2008,2361,34,0,22,1,29642,1,0,1,1
2009,2362,43,0,18,1,56666,3,0,1,1
2010,2363,32,0,4,2,43282,2,0,1,1
2011,2364,38,1,2,2,131567,3,0,1,1
2012,2365,43,0,4,1,99669,4,2529470,2,0
2013,2366,31,0,28,1,55276,2,0,1,1
2014,2367,49,0,17,1,56150,2,0,1,1
2015,2368,27,1,17,2,46397,2,0,1,1
2016,2369,31,1,5,1,14113,1,0,1,1
2017,2370,30,1,19,2,87710,3,0,1,1
2018,2371,43,0,21,0,35133,2,0,1,1
2019,2372,35,1,16,2,67219,3,0,1,1
2020,2373,33,0,12,0,54214,2,0,1,1
2021,2375,41,1,22,0,15189,1,0,1,1
2022,2377,34,0,26,2,21346,1,0,1,1
2023,2378,30,0,5,0,83916,3,0,1,0
2024,2379,28,1,6,2,55546,3,0,1,1
2025,2380,27,0,25,0,136960,5,0,1,1
2026,2381,48,1,10,0,77114,2,305340,2,0
2027,2382,41,0,1,2,77785,4,780000,2,0
2028,2384,36,0,17,2,43764,1,0,1,1
2029,2385,40,0,8,2,57225,2,0,1,1
2030,2386,27,1,13,1,48747,1,111360,3,0
2031,2387,32,1,18,0,65298,2,0,1,1
2032,2388,28,0,28,1,14820,1,0,1,1
2033,2390,46,1,20,1,51383,2,0,1,0
2034,2391,29,1,18,1,40366,2,0,2,1
2035,2392,32,0,21,2,43411,1,0,1,1
2036,2393,30,0,19,1,87010,3,0,1,1
2037,2394,43,1,16,2,76562,3,0,2,1
2038,2395,36,1,12,0,79652,2,0,1,0
2039,2396,34,1,18,2,53750,2,0,1,1
2040,2397,38,0,27,1,47818,2,0,1,1
2041,2398,38,1,1,2,94809,4,1955560,2,0
2042,2399,29,0,15,2,67326,1,190230,3,0
2043,2400,35,1,9,2,53643,1,0,1,1
2044,2402,29,1,19,2,29150,3,0,1,1
2045,2403,35,1,17,1,63888,2,0,3,1
2046,2404,26,1,8,0,23711,1,194000,1,1
2047,2405,36,1,26,2,167758,5,0,1,1
2048,2406,33,0,9,1,31097,1,0,1,1
2049,2407,37,0,27,2,74945,2,1059020,4,0
2050,2408,42,1,23,1,132505,4,912790,1,1
2051,2409,27,1,12,1,16676,1,0,1,1
2052,2410,38,1,12,1,113256,4,0,1,1
2053,2411,34,0,17,2,63321,2,0,1,0
2054,2412,35,0,5,0,77848,3,0,1,1
2055,2413,44,0,25,2,109652,3,0,1,1
2056,2414,31,1,6,0,17648,1,0,1,1
2057,2415,39,1,1,0,112317,3,348680,1,1
2058,2416,33,1,16,2,62380,2,350000,1,1
2059,2417,26,1,20,2,73899,2,0,1,0
2060,2418,35,0,3,0,77613,3,0,1,0
2061,2419,25,0,9,2,27993,1,0,1,1
2062,2420,31,1,24,2,169549,5,652960,1,0
2063,2421,38,1,20,0,58275,1,0,1,1
2064,2422,48,1,23,0,111507,4,1943280,3,0
2065,2423,36,0,9,1,54059,3,1000100,2,0
2066,2424,32,1,25,1,68525,3,393110,1,0
2067,2425,30,1,13,0,28890,3,0,1,1
2068,2426,34,0,17,2,82309,2,345960,2,0
2069,2427,33,0,6,2,40281,2,0,1,1
2070,2428,36,1,8,2,39195,1,0,1,0
2071,2429,27,1,13,1,12064,1,0,1,1
2072,2430,27,1,19,1,58259,2,0,1,1
2073,2431,37,0,8,1,46832,1,0,1,1
2074,2432,53,0,0,0,56188,3,344330,2,1
2075,2433,30,1,21,2,37214,1,0,1,1
2076,2435,29,0,4,1,13222,1,0,1,1
2077,2436,33,1,23,2,100560,3,0,1,1
2078,2438,31,0,9,0,24429,1,0,2,1
2079,2439,28,1,7,2,36373,2,-852000,1,0
2080,2440,35,1,28,2,51769,2,382830,2,0
2081,2441,33,0,24,2,51617,2,0,1,1
2082,2442,37,1,21,2,63424,3,-191040,1,1
2083,2443,26,1,17,1,44169,2,0,1,1
2084,2445,37,1,13,0,90492,3,0,1,1
2085,2446,30,0,21,1,59110,2,970940,4,0
2086,2447,23,1,1,2,71138,2,0,1,1
2087,2448,33,1,9,0,90734,3,0,2,1
2088,2449,37,0,14,1,18024,2,202920,2,0
2089,2450,29,0,23,0,17481,1,0,1,1
2090,2451,24,1,13,1,23511,1,177360,1,1
2091,2453,40,0,3,0,92031,3,535040,2,0
2092,2454,40,1,28,2,37664,1,1290730,4,0
2093,2455,25,1,20,0,99691,4,0,1,1
2094,2457,42,1,16,1,58577,2,0,2,1
2095,2458,38,1,13,0,33343,1,0,1,1
2096,2459,32,0,28,2,85831,2,157050,1,1
2097,2460,26,0,3,2,36191,1,0,1,1
2098,2461,30,1,11,1,42551,2,0,1,1
2099,2464,30,1,6,2,52371,1,494640,3,0
2100,2465,34,1,12,1,19183,2,0,1,1
2101,2467,29,0,0,1,63182,3,0,1,1
2102,2468,33,1,5,0,99858,2,0,1,1
2103,2469,31,0,16,2,45365,3,0,1,0
2104,2470,32,1,19,0,55723,1,0,1,1
2105,2471,27,1,16,1,55344,2,0,1,1
2106,2472,34,1,17,2,36682,1,0,1,1
2107,2473,40,0,25,0,30967,1,453760,2,0
2108,2474,34,1,1,0,44188,1,0,1,1
2109,2475,35,1,3,2,99515,3,0,3,1
2110,2476,34,1,10,0,89269,3,0,1,1
2111,2478,26,0,11,2,68294,1,181800,1,1
2112,2480,29,0,16,1,18538,1,224200,2,0
2113,2481,46,0,11,2,44041,1,532530,2,1
2114,2482,36,1,7,1,47251,3,0,1,1
2115,2483,37,1,23,2,65277,2,1074070,3,0
2116,2484,36,1,11,0,58626,3,350000,2,1
2117,2485,41,1,4,2,51616,1,0,1,1
2118,2486,36,0,25,2,74360,2,0,1,1
2119,2487,37,0,21,2,142543,4,393020,2,0
2120,2488,28,1,5,1,65958,2,0,4,1
2121,2489,36,0,15,0,40775,1,0,1,1
2122,2490,25,0,17,0,29052,1,0,1,1
2123,2491,25,1,12,2,62242,2,0,1,1
2124,2492,36,0,20,2,59644,2,350000,3,1
2125,2493,51,0,10,2,40013,2,0,1,1
2126,2494,47,1,19,1,48747,1,777140,3,0
2127,2495,33,0,22,1,25228,1,-400000,1,1
2128,2496,24,1,20,2,38169,1,0,1,0
2129,2497,39,0,23,1,52092,3,456980,2,0
2130,2498,30,1,14,1,15052,1,153990,2,0
2131,2499,27,1,8,0,75458,2,0,1,1
2132,2500,32,1,27,0,66536,3,0,1,0
2133,2501,31,0,26,1,30212,1,150290,2,1
2134,2502,31,0,12,1,91020,3,0,1,1
2135,2503,35,0,4,1,71761,3,0,1,1
2136,2504,32,0,12,2,70395,3,0,1,1
2137,2505,42,1,3,0,47809,1,293280,3,0
2138,2506,33,1,6,0,18173,1,0,1,1
2139,2507,26,1,15,2,59536,1,0,1,1
2140,2508,37,1,2,2,64254,2,0,1,1
2141,2509,38,0,20,0,118773,3,0,1,1
2142,2510,41,1,0,2,130752,4,0,1,1
2143,2511,23,0,25,0,43876,1,1191080,4,0
2144,2513,28,1,1,1,125576,3,121250,2,1
2145,2514,31,1,7,2,33169,2,0,1,1
2146,2515,40,1,24,2,37667,2,0,1,0
2147,2516,46,1,6,2,115152,4,200000,1,1
2148,2517,33,0,18,0,83236,4,1828550,2,0
2149,2518,38,0,4,0,67049,3,0,1,1
2150,2520,31,1,9,1,34556,2,353130,1,1
2151,2521,26,1,16,1,30558,1,0,1,0
2152,2522,36,0,4,0,90057,5,33747720,4,0
2153,2525,23,0,7,1,18224,1,0,1,1
2154,2527,25,1,24,1,16206,1,0,1,1
2155,2528,45,0,16,0,37521,2,0,1,1
2156,2529,41,1,19,1,31816,1,0,1,1
2157,2530,29,0,21,0,137450,4,0,2,1
2158,2532,39,1,12,2,90090,2,0,2,1
2159,2533,33,1,24,1,45993,1,981120,3,0
2160,2535,32,1,15,0,47678,1,0,1,1
2161,2536,39,0,4,2,38706,2,0,1,1
2162,2537,36,0,12,1,75344,2,203530,1,0
2163,2538,37,1,19,1,96562,3,0,1,0
2164,2539,30,0,6,1,37039,2,0,1,1
2165,2540,34,1,10,1,14776,1,302920,1,1
2166,2541,32,0,19,1,68356,4,917730,2,0
2167,2543,29,1,12,1,59662,3,1448300,4,0
2168,2544,32,1,14,1,67667,2,0,1,1
2169,2545,45,1,14,1,44884,2,200000,1,1
2170,2546,36,1,1,2,70774,2,1500690,4,0
2171,2547,38,1,10,1,77399,2,200000,1,0
2172,2549,31,0,8,1,34569,2,0,1,1
2173,2550,35,1,5,0,78009,3,0,1,0
2174,2551,41,1,15,0,58799,1,392000,2,0
2175,2552,35,0,16,0,45414,1,1298050,4,0
2176,2553,33,0,18,0,54019,3,0,1,1
2177,2554,38,1,5,1,23166,1,0,3,1
2178,2555,39,0,4,1,116077,4,2148800,3,1
2179,2556,25,1,26,2,64168,2,0,1,1
2180,2558,37,1,10,0,29962,1,0,1,1
2181,2559,46,1,17,2,96053,3,0,1,1
2182,2560,30,1,14,2,47301,2,0,1,1
2183,2561,43,0,16,2,81854,3,2045670,4,0
2184,2562,32,1,14,1,128520,3,0,1,1
2185,2563,39,1,12,1,53880,1,0,1,1
2186,2565,29,1,6,1,83215,3,747060,2,0
2187,2566,24,1,9,0,64399,2,0,2,0
2188,2567,49,0,28,2,135231,4,1486270,2,0
2189,2568,32,1,20,1,83298,4,3139180,2,0
2190,2569,27,0,1,2,56766,2,364600,1,0
2191,2570,23,1,28,2,26766,1,0,1,1
2192,2571,34,1,19,0,71878,3,0,1,0
2193,2572,46,0,24,1,65990,2,0,1,1
2194,2573,38,0,18,1,52321,1,0,1,1
2195,2574,23,1,27,1,42059,1,0,1,1
2196,2575,25,1,6,1,37888,1,242500,1,1
2197,2576,30,1,17,0,80907,2,177480,2,0
2198,2577,28,1,4,0,50141,2,0,1,1
2199,2578,25,0,22,2,37046,1,0,1,1
2200,2579,46,1,15,0,50326,2,0,1,1
2201,2581,42,0,21,0,29462,1,0,1,1
2202,2582,46,1,7,1,18799,1,0,1,1
2203,2585,26,1,23,1,24676,2,0,1,1
2204,2586,31,0,23,0,20983,1,0,1,1
2205,2587,35,1,26,2,53902,2,519400,3,0
2206,2588,31,0,20,0,18469,1,0,1,1
2207,2589,34,0,15,2,52222,1,350000,1,1
2208,2590,28,1,2,1,53554,2,0,1,1
2209,2592,36,1,12,2,21364,1,0,1,1
2210,2593,35,1,22,1,76805,3,0,1,1
2211,2594,34,1,13,0,131568,4,1384180,2,0
2212,2595,36,0,9,1,111600,4,401090,2,1
2213,2596,33,1,12,2,69003,3,0,2,1
2214,2597,35,0,22,2,85254,2,101320,3,0
2215,2598,36,0,12,2,102822,3,0,1,1
2216,2599,26,1,26,0,33058,1,0,2,1
2217,2600,42,0,5,1,26460,2,0,1,1
2218,2601,37,1,23,1,17566,1,0,1,1
2219,2602,25,1,16,1,15482,1,0,1,1
2220,2603,37,0,24,2,50158,2,0,1,1
2221,2604,39,0,11,2,110829,3,0,1,1
2222,2605,41,1,27,0,99300,3,0,1,1
2223,2606,24,1,27,1,21993,1,0,1,1
2224,2607,40,1,8,0,21636,1,0,1,1
2225,2608,32,1,7,1,79797,1,0,1,1
2226,2609,23,0,6,2,46604,1,0,1,1
2227,2610,36,0,23,2,75224,3,193200,1,0
2228,2611,39,1,21,0,44154,1,150110,2,0
2229,2612,41,1,4,0,56478,3,0,1,1
2230,2613,30,0,24,1,63004,3,0,1,1
2231,2614,31,1,6,2,81792,2,0,1,1
2232,2615,31,1,21,2,98935,4,2472560,3,0
2233,2616,28,1,7,0,53320,1,0,1,1
2234,2617,39,0,17,1,104128,4,632440,2,0
2235,2618,28,0,12,2,57164,2,0,1,1
2236,2620,35,0,12,0,38829,2,0,1,1
2237,2623,42,0,28,0,68473,2,0,1,1
2238,2624,33,0,3,0,87954,3,0,4,1
2239,2625,39,1,25,1,53377,3,862930,3,0
2240,2626,27,1,11,0,30083,1,0,1,1
2241,2627,34,0,26,1,104058,3,0,1,0
2242,2628,28,1,24,2,28949,1,0,1,1
2243,2629,25,0,13,1,14034,1,0,1,1
2244,2630,39,1,18,2,56808,2,151310,1,1
2245,2631,30,1,0,1,67162,2,0,1,0
2246,2632,26,1,26,2,62716,2,0,1,1
2247,2633,32,0,9,2,126357,3,1225060,3,0
2248,2634,25,1,2,1,65507,2,0,1,1
2249,2635,35,1,12,1,66890,2,0,1,0
2250,2637,41,1,6,1,19724,1,0,1,1
2251,2639,30,0,3,1,92763,3,6000000,4,0
2252,2640,32,0,21,0,80788,2,0,1,0
2253,2641,36,0,8,0,24985,1,0,1,1
2254,2642,30,1,27,1,19447,1,0,1,1
2255,2643,28,1,24,1,17044,2,0,1,1
2256,2644,44,1,27,1,62354,2,0,2,1
2257,2645,32,0,18,0,69599,3,301920,1,0
2258,2646,31,1,22,2,104157,3,332040,1,0
2259,2647,36,1,3,1,55601,2,0,1,1
2260,2648,47,1,24,0,38047,1,0,1,1
2261,2649,40,1,26,2,69098,2,0,1,1
2262,2650,48,1,14,1,38788,1,255000,3,1
2263,2651,34,1,2,2,62292,2,180000,1,1
2264,2653,32,0,6,1,40216,2,0,1,1
